titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0068646	78	O Padrinho	PT	\N	imdbDisplay	\N	0
tt0068646	79	The Godfather	BE	en	imdbDisplay	\N	0
tt0068646	7	The Godfather	BD	en	imdbDisplay	\N	0
tt0068646	80	The Godfather	US	en	\N	\N	0
tt0068646	81	El padrino	MX	\N	imdbDisplay	\N	0
tt0068646	82	El padrino	CL	\N	imdbDisplay	\N	0
tt0068646	8	Krstný Otec	SK	\N	imdbDisplay	\N	0
tt0068646	9	Kummisetä	FI	\N	imdbDisplay	\N	0
tt0075148	10	ロッキー	JP	ja	imdbDisplay	\N	0
tt0075148	11	Роккі	UA	\N	imdbDisplay	\N	0
tt0075148	12	Rocky	XWG	\N	imdbDisplay	\N	0
tt0075148	13	洛奇	CN	cmn	imdbDisplay	\N	0
tt0075148	14	Rocky	GB	\N	imdbDisplay	\N	0
tt0075148	15	Rocky	PL	\N	imdbDisplay	\N	0
tt0075148	16	Роки	XYU	sr	imdbDisplay	\N	0
tt0075148	17	Rocky	CA	en	imdbDisplay	\N	0
tt0075148	18	Rocky	PT	\N	imdbDisplay	\N	0
tt0075148	19	Rokki	UZ	\N	imdbDisplay	\N	0
tt0075148	1	Rocky	XYU	hr	imdbDisplay	\N	0
tt0075148	20	Rokki	JP	\N	imdbDisplay	\N	0
tt0075148	21	洛基	TW	\N	imdbDisplay	\N	0
tt0075148	22	Rocky	GR	\N	imdbDisplay	\N	0
tt0075148	23	Ρόκι, τα χρυσά γάντια	GR	\N	alternative	\N	0
tt0075148	24	Rocky	SI	\N	imdbDisplay	\N	0
tt0075148	25	Rocky	AR	\N	imdbDisplay	\N	0
tt0075148	26	洛奇	HK	yue	imdbDisplay	\N	0
tt0075148	27	Rocky	SE	\N	imdbDisplay	\N	0
tt0075148	28	Rocky	XYU	sl	imdbDisplay	\N	0
tt0075148	29	Роки	RS	\N	imdbDisplay	\N	0
tt0075148	2	Rocky	FI	\N	imdbDisplay	\N	0
tt0075148	30	Rocky	RO	\N	imdbDisplay	\N	0
tt0075148	31	Rocky	CZ	\N	imdbDisplay	\N	0
tt0075148	32	Rocky	CA	fr	imdbDisplay	\N	0
tt0075148	33	Rocky	ID	en	imdbDisplay	\N	0
tt0075148	34	Rocky	AE	\N	imdbDisplay	\N	0
tt0075148	35	Rocky	UY	\N	imdbDisplay	\N	0
tt0075148	36	Rocky	\N	\N	original	\N	1
tt0075148	37	Rocky	NO	\N	imdbDisplay	\N	0
tt0075148	38	Rocky, ta hrysa gantia	GR	\N	\N	transliterated title	0
tt0075148	39	Rocky	TR	tr	imdbDisplay	\N	0
tt0075148	3	Роки	BG	bg	imdbDisplay	\N	0
tt0075148	40	Rocky	DK	\N	imdbDisplay	\N	0
tt0075148	41	Rocky	FI	sv	imdbDisplay	\N	0
tt0075148	42	Rocky	AU	\N	imdbDisplay	\N	0
tt0075148	43	Rocky	IN	hi	imdbDisplay	\N	0
tt0075148	44	روكي	EG	en	imdbDisplay	\N	0
tt0075148	45	Рокки	RU	\N	imdbDisplay	\N	0
tt0075148	46	Rokis	LT	\N	imdbDisplay	\N	0
tt0075148	47	Rocky	IT	\N	imdbDisplay	\N	0
tt0075148	48	Rocky	MX	\N	imdbDisplay	\N	0
tt0075148	49	Rocky	FR	\N	imdbDisplay	\N	0
tt0075148	4	Rocky	IR	fa	imdbDisplay	\N	0
tt0075148	50	Рокки	SUHH	ru	imdbDisplay	\N	0
tt0075148	51	Rocky	CL	\N	imdbDisplay	\N	0
tt0075148	52	Rocky	HR	\N	imdbDisplay	\N	0
tt0075148	53	Rocky	PE	\N	imdbDisplay	\N	0
tt0075148	54	Rocky	AT	\N	imdbDisplay	\N	0
tt0075148	55	Tay Đấm Huyền Thoại	VN	\N	imdbDisplay	\N	0
tt0075148	56	Rocky	ZA	en	imdbDisplay	\N	0
tt0075148	57	Rocky	EC	\N	imdbDisplay	\N	0
tt0075148	58	רוקי	IL	en	imdbDisplay	\N	0
tt0075148	59	Rocky	US	\N	imdbDisplay	\N	0
tt0075148	5	Rocky	HU	\N	imdbDisplay	\N	0
tt0075148	6	Rocky	IN	en	imdbDisplay	\N	0
tt0075148	7	Rocky	JP	en	imdbDisplay	\N	0
tt0075148	8	Rocky	ES	\N	imdbDisplay	\N	0
tt0075148	9	Rocky: Um Lutador	BR	\N	imdbDisplay	\N	0
tt0075314	10	Taxi Driver	PH	en	imdbDisplay	\N	0
tt0075314	11	Taxi Driver	XWG	\N	\N	\N	0
tt0075314	12	Taxi Driver	EC	\N	imdbDisplay	\N	0
tt0075314	13	計程車司機	TW	\N	imdbDisplay	\N	0
tt0075314	14	Taxi Driver	US	\N	imdbDisplay	\N	0
tt0075314	15	Șoferul de taxi	RO	\N	imdbDisplay	\N	0
tt0075314	16	Taxi Driver	EG	en	imdbDisplay	\N	0
tt0075314	17	Taksistas	LT	\N	imdbDisplay	\N	0
tt0075314	18	Таксист	RU	\N	imdbDisplay	\N	0
tt0075314	19	Taxi Driver	ES	\N	imdbDisplay	\N	0
tt0075314	1	Taxi Driver	TH	en	imdbDisplay	\N	0
tt0075314	20	Taxi Driver	SG	en	imdbDisplay	\N	0
tt0075314	21	Таксист	SUHH	ru	imdbDisplay	\N	0
tt0075314	22	Kirakash	UZ	\N	imdbDisplay	\N	0
tt0075314	23	Taksi Şoförü	TR	tr	imdbDisplay	\N	0
tt0075314	24	Taxi Driver	FR	\N	imdbDisplay	\N	0
tt0075314	25	Taxi Driver	IT	\N	\N	\N	0
tt0075314	26	Taxi Driver	MX	\N	\N	\N	0
tt0075314	27	Taxi Driver	CL	\N	imdbDisplay	\N	0
tt0075314	28	Taxi Driver	AT	\N	\N	\N	0
tt0075314	29	タクシードライバー	JP	ja	imdbDisplay	\N	0
tt0075314	2	Tài Xế Taxi	VN	\N	imdbDisplay	\N	0
tt0075314	30	Taxi Driver	BR	\N	imdbDisplay	\N	0
tt0075314	31	टैक्सी ड्राइवर	IN	hi	\N	transliterated title	0
tt0075314	32	Taxisjåføren	NO	\N	imdbDisplay	\N	0
tt0075314	33	Taxikár	CSHH	sk	imdbDisplay	\N	0
tt0075314	34	Ο ταξιτζής	GR	\N	imdbDisplay	\N	0
tt0075314	35	Taxi Driver	IN	hi	imdbDisplay	\N	0
tt0075314	36	的士司機	HK	yue	imdbDisplay	\N	0
tt0075314	37	Taxi Driver	AE	\N	imdbDisplay	\N	0
tt0075314	38	Taxi Driver	UY	\N	\N	\N	0
tt0075314	39	Taxi Driver	ID	en	imdbDisplay	\N	0
tt0075314	3	Шофьор на такси	BG	bg	imdbDisplay	\N	0
tt0075314	40	Taxikář	CSHH	cs	imdbDisplay	\N	0
tt0075314	41	Taxikár	SK	\N	imdbDisplay	\N	0
tt0075314	42	Taxi Driver	DK	\N	imdbDisplay	\N	0
tt0075314	43	Taksojuht	EE	\N	imdbDisplay	\N	0
tt0075314	44	Taxi Driver	CA	en	imdbDisplay	\N	0
tt0075314	45	Taxi Driver	AU	\N	imdbDisplay	\N	0
tt0075314	46	Taksist	HR	\N	imdbDisplay	\N	0
tt0075314	47	Ranandeh Taxi	IR	fa	imdbDisplay	\N	0
tt0075314	48	Taxi Driver	\N	\N	original	\N	1
tt0075314	49	Taksikuski	FI	\N	imdbDisplay	\N	0
tt0075314	4	Taxisofőr	HU	\N	imdbDisplay	\N	0
tt0075314	50	Taxi Driver	GB	\N	imdbDisplay	\N	0
tt0075314	51	出租车司机	CN	cmn	imdbDisplay	\N	0
tt0075314	52	Taxikář	CZ	\N	imdbDisplay	\N	0
tt0075314	53	Taxi Driver	PT	\N	\N	\N	0
tt0075314	54	Chauffeur de taxi	CA	fr	\N	\N	0
tt0075314	55	Taxi Driver: Motorista de Táxi	BR	\N	imdbDisplay	\N	0
tt0075314	56	Taksówkarz	PL	\N	\N	\N	0
tt0075314	57	Taxi Driver	SE	\N	imdbDisplay	\N	0
tt0075314	58	Taxi Driver	AR	\N	\N	\N	0
tt0075314	59	Taxi Driver	JP	en	\N	\N	0
tt0075314	5	Taksist	SI	\N	imdbDisplay	\N	0
tt0075314	60	Таксист	UA	\N	imdbDisplay	\N	0
tt0075314	61	Taxi Driver	IN	en	imdbDisplay	\N	0
tt0075314	6	Taxi Driver	ES	ca	imdbDisplay	\N	0
tt0075314	7	Taxi Driver	PE	\N	\N	\N	0
tt0075314	8	Taxi Driver	DE	\N	imdbDisplay	\N	0
tt0075314	9	Таксиста	RS	\N	imdbDisplay	\N	0
tt0076759	100	Stjärnornas krig: Episod IV - Nytt hopp	SE	\N	\N	reissue title	0
tt0076759	101	Stjernekrigen	NO	\N	imdbDisplay	\N	0
tt0076759	102	Guerra nas Estrelas	BR	\N	imdbDisplay	\N	0
tt0076759	103	La guerra de las galaxias	CL	\N	imdbDisplay	\N	0
tt0076759	104	Guerra nas Estrelas - Uma Nova Esperança	BR	\N	video	\N	0
tt0076759	105	Ο πόλεμος των άστρων	GR	\N	imdbDisplay	\N	0
tt0076759	106	La guerra de las galaxias: Episodio IV - Una nueva esperanza	MX	\N	\N	reissue title	0
tt0076759	107	La guerra de las galaxias	MX	\N	imdbDisplay	\N	0
tt0076759	108	O polemos ton astron: Mia nea elpida	GR	\N	video	\N	0
tt0076759	109	De sterrenoorlogen: Aflevering IV - Een nieuwe hoop	NL	\N	\N	reissue title	0
tt0076759	10	Ратови звезда: Епизода IV - Нова нада	RS	\N	alternative	\N	0
tt0076759	110	Stjärnornas krig	FI	sv	imdbDisplay	\N	0
tt0076759	111	Yulduzlar jangi: Epizod IV - Yangi Umid	UZ	\N	imdbDisplay	\N	0
tt0076759	112	Tähtede sõda: Osa IV - Uus lootus	EE	\N	imdbDisplay	\N	0
tt0076759	113	La guerra de las galaxias	UY	\N	imdbDisplay	\N	0
tt0076759	114	Stjörnustríð	IS	\N	imdbDisplay	\N	0
tt0076759	115	Жұлдызды соғыстар	KZ	\N	\N	short title	0
tt0076759	116	Жұлдызды соғыстар: Эпизод IV - Жаңа үміт	KZ	\N	imdbDisplay	\N	0
tt0076759	117	Междузвездни войни	BG	bg	imdbDisplay	\N	0
tt0076759	118	The Adventures of Luke Starkiller as Taken from the 'Journal of the Whills': Saga I - Star Wars	US	\N	working	\N	0
tt0076759	119	Star Wars	XWW	en	imdbDisplay	\N	0
tt0076759	11	La guerra de las estrellas	US	es	imdbDisplay	\N	0
tt0076759	120	Tähtede sõda	EE	\N	\N	short title	0
tt0076759	121	Star Wars	BD	en	\N	new title	0
tt0076759	122	Star Wars: Episode IV - A New Hope	US	\N	\N	reissue title	0
tt0076759	123	Stjärnornas krig	SE	\N	imdbDisplay	\N	0
tt0076759	124	Star Wars: Episode 4 - A New Hope	US	\N	\N	reissue title	0
tt0076759	125	Звёздные войны	SUHH	ru	imdbDisplay	\N	0
tt0076759	126	The War of the World	TH	en	\N	poster title	0
tt0076759	127	Star Wars: New Hope	JP	en	\N	reissue title	0
tt0076759	12	Star Wars: A New Hope	US	\N	\N	video box title	0
tt0076759	13	Star Wars	\N	\N	original	\N	1
tt0076759	14	Star Wars	BE	en	imdbDisplay	\N	0
tt0076759	15	Star Wars	US	en	\N	\N	0
tt0076759	16	Star Wars: A New Hope	XWW	en	\N	reissue title	0
tt0076759	17	La guerre des étoiles - Un nouvel éspoir	CA	fr	tv	\N	0
tt0076759	18	Yıldız Savaşları IV: Yeni Bir Umut	TR	tr	\N	reissue title	0
tt0076759	19	Star Wars, Episódio IV: Uma Nova Esperança	BR	\N	\N	video catalogue title	0
tt0076759	1	Hviezdne vojny 4: Nová nádej	SK	\N	imdbDisplay	\N	0
tt0076759	20	Star Wars Episode IV: A New Hope	AF	\N	alternative	\N	0
tt0076759	21	Star Wars: Episode IV - A New Hope	XWW	en	\N	reissue title	0
tt0076759	22	Stjernekrigen: Episode IV - Et nytt håp	NO	\N	\N	reissue title	0
tt0076759	23	Tähtien sota	FI	\N	imdbDisplay	\N	0
tt0076759	24	La guerra de las galaxias	ES	\N	imdbDisplay	\N	0
tt0076759	25	Yıldız Savaşları	TR	tr	imdbDisplay	\N	0
tt0076759	26	Sutā wōzu episōdo 4: Aratanaru kibō	JP	ja	\N	reissue title	0
tt0076759	27	La guerra de las galaxias	CO	\N	imdbDisplay	\N	0
tt0076759	28	Star Wars	ID	en	imdbDisplay	\N	0
tt0076759	29	Csillagok háborúja IV. rész - Egy új remény	HU	\N	\N	reissue title	0
tt0076759	2	Ratovi zvijezda IV: Nova nada	HR	\N	imdbDisplay	\N	0
tt0076759	30	Vojna zvezd: Epizoda IV - Novo upanje	SI	\N	imdbDisplay	\N	0
tt0076759	31	スター・ウォーズ	JP	ja	imdbDisplay	\N	0
tt0076759	32	Hvězdné války	CSHH	cs	imdbDisplay	\N	0
tt0076759	33	Star Wars: la guerra de las galaxias	MX	\N	alternative	\N	0
tt0076759	34	スター・ウォーズ 新たなる希望	JP	ja	\N	reissue title	0
tt0076759	35	La guerra de las galaxias	EC	\N	imdbDisplay	\N	0
tt0076759	36	Stjernekrigen	DK	\N	imdbDisplay	\N	0
tt0076759	37	Зоряні війни: Епізод 4 - Нова надія	UA	\N	\N	reissue title	0
tt0076759	38	A New Hope	US	\N	\N	reissue title	0
tt0076759	39	La guerre des étoiles: Épisode IV - Un nouvel espoir	FR	\N	\N	reissue title	0
tt0076759	3	星際大戰	TW	\N	imdbDisplay	\N	0
tt0076759	40	Star Wars IV 新たなる希望	JP	ja	\N	DVD box title	0
tt0076759	41	Star Wars	GB	\N	imdbDisplay	\N	0
tt0076759	42	Războiul stelelor - Episodul IV: O nouă speranță	RO	\N	imdbDisplay	\N	0
tt0076759	43	Зоряні війни	UA	\N	imdbDisplay	\N	0
tt0076759	44	Ο πόλεμος των άστρων: Επεισόδιο 4 - Μια νέα ελπίδα	GR	\N	\N	reissue title	0
tt0076759	45	Jang-e Setaregan: Omidi Tazeh	IR	fa	\N	reissue title	0
tt0076759	46	The Star Wars	US	\N	\N	original script title	0
tt0076759	47	La guerra de las galaxias	VE	\N	imdbDisplay	\N	0
tt0076759	48	La guerra de las galaxias	PA	\N	imdbDisplay	\N	0
tt0076759	49	Звёздные войны. Эпизод 4: Новая надежда	RU	\N	imdbDisplay	\N	0
tt0076759	4	スター・ウォーズ エピソード IV 新たなる希望	JP	ja	\N	reissue title	0
tt0076759	50	Star Wars: Episode IV - A New Hope	GB	\N	\N	reissue title	0
tt0076759	51	Star Wars	CA	en	imdbDisplay	\N	0
tt0076759	52	Междузвездни войни: Епизод IV - Нова Надежда	BG	bg	\N	reissue title	0
tt0076759	53	Star Wars	MZ	pt	alternative	\N	0
tt0076759	54	Chiến Tranh Giữa Các Vì Sao Tập 4: Niềm Hi Vọng Mới	VN	\N	imdbDisplay	\N	0
tt0076759	55	Jang-e setarehha	IR	fa	imdbDisplay	\N	0
tt0076759	56	Star Wars IV A New Hope	US	\N	\N	reissue title	0
tt0076759	57	Žvaigždžių karai	LT	\N	imdbDisplay	\N	0
tt0076759	58	Gwiezdne wojny: Część IV - Nowa nadzieja	PL	\N	\N	reissue title	0
tt0076759	59	Ratovi zvijezda	HR	\N	video	\N	0
tt0076759	5	Star wars: Épisode IV, la guerre des étoiles	FR	\N	tv	\N	0
tt0076759	60	星球大战	CN	cmn	imdbDisplay	\N	0
tt0076759	61	Csillagok háborúja	HU	\N	imdbDisplay	\N	0
tt0076759	62	Star Wars - Uma Nova Esperança	BR	\N	dvd	\N	0
tt0076759	63	La guerre des étoiles	CA	fr	imdbDisplay	\N	0
tt0076759	64	Hviezdne vojny	CSHH	sk	imdbDisplay	\N	0
tt0076759	65	Krieg der Sterne	XWG	\N	imdbDisplay	\N	0
tt0076759	66	La guerre des étoiles	FR	\N	imdbDisplay	\N	0
tt0076759	67	Guerre stellari	IT	\N	imdbDisplay	\N	0
tt0076759	68	Krieg der Sterne - Folge IV: Eine neue Hoffnung	DE	\N	\N	reissue title	0
tt0076759	69	Hviezdne vojny IV: Nová nádej	SK	\N	\N	alternative spelling	0
tt0076759	6	Star Wars: Episode IV - A New Hope	AU	\N	\N	reissue title	0
tt0076759	70	Star Wars	IN	en	imdbDisplay	\N	0
tt0076759	71	Star Wars	JP	en	imdbDisplay	\N	0
tt0076759	72	Star Wars	AU	\N	imdbDisplay	\N	0
tt0076759	73	Guerre stellari: Episodio IV - Una nuova speranza	IT	\N	\N	reissue title	0
tt0076759	74	De sterrenoorlogen	NL	\N	imdbDisplay	\N	0
tt0076759	75	Adventures of the Starkiller	US	\N	\N	original script title	0
tt0076759	76	Star Wars: Episódio IV - Uma Nova Esperança	PT	\N	\N	new title	0
tt0076759	77	Звездани ратови: Епизода IV - Нова нада	RS	\N	imdbDisplay	\N	0
tt0076759	78	Hvězdné války: Epizoda IV - Nová naděje	CZ	\N	imdbDisplay	\N	0
tt0076759	79	Milkhemet Ha'Kokhavim	IL	he	imdbDisplay	\N	0
tt0076759	7	La guerra de las galaxias	AR	\N	imdbDisplay	\N	0
tt0076759	80	Star Wars	AE	\N	imdbDisplay	\N	0
tt0076759	81	Sutā wōzu	JP	ja	\N	transliterated title	0
tt0076759	82	The Star Wars: From the Adventures of Luke Starkiller	US	\N	working	\N	0
tt0076759	83	Star Wars	MY	en	imdbDisplay	\N	0
tt0076759	84	Hvězdné války IV: Nová naděje	CZ	\N	\N	short title	0
tt0076759	85	Star Wars: Uusi toivo	FI	\N	tv	\N	0
tt0076759	86	Adventures of the Starkiller: Episode 1 - The Star Wars	US	\N	working	\N	0
tt0076759	87	Gwiezdne wojny	PL	\N	imdbDisplay	\N	0
tt0076759	88	Tähtien sota: Episodi IV - Uusi toivo	FI	\N	\N	reissue title	0
tt0076759	89	La guerra de las galaxias: Episodio IV - Una nueva esperanza	ES	\N	\N	reissue title	0
tt0076759	8	Star Wars	SG	en	imdbDisplay	\N	0
tt0076759	90	Star Wars	US	\N	imdbDisplay	\N	0
tt0076759	91	Star Wars IV - Una nuova speranza	IT	\N	\N	video box title	0
tt0076759	92	Războiul stelelor	RO	\N	\N	short title	0
tt0076759	93	La guerra de las galaxias	PE	\N	imdbDisplay	\N	0
tt0076759	94	Star Wars: Episode IV - A New Hope	CA	en	\N	reissue title	0
tt0076759	95	Războiul stelelor: Ediție specială	RO	\N	\N	promotional title	0
tt0076759	96	A Guerra das Estrelas	PT	\N	imdbDisplay	\N	0
tt0076759	97	A Guerra das Estrelas: Episódio IV - Uma Nova Esperança	PT	\N	\N	reissue title	0
tt0076759	98	स्टार वॉर्स	IN	hi	imdbDisplay	\N	0
tt0076759	99	Adventures of the Starkiller as taken from the Journal of the Whills, Saga I: The Star Wars	US	\N	\N	original script title	0
tt0076759	9	O polemos ton astron	GR	\N	\N	transliterated title	0
tt0078748	10	Alien	IN	en	imdbDisplay	\N	0
tt0078748	11	Alien - O 8.º Passageiro	PT	\N	imdbDisplay	\N	0
tt0078748	12	Alien (corte del director)	MX	\N	\N	director's cut	0
tt0078748	13	Alien: The Director's Cut	US	\N	alternative	\N	0
tt0078748	14	Осми путник	RS	\N	alternative	\N	0
tt0078748	15	Alien - El octavo pasajero	AR	\N	imdbDisplay	\N	0
tt0078748	16	Alien, el octavo pasajero	EC	\N	imdbDisplay	\N	0
tt0078748	17	Чужой	RU	\N	imdbDisplay	\N	0
tt0078748	18	Alien - El octavo pasajero	XWW	es	imdbDisplay	\N	0
tt0078748	19	Alien	US	\N	imdbDisplay	\N	0
tt0078748	1	Туђин	RS	\N	imdbDisplay	\N	0
tt0078748	20	Пришълецът	BG	bg	imdbDisplay	\N	0
tt0078748	21	A nyolcadik utas: a Halál	HU	\N	imdbDisplay	\N	0
tt0078748	22	Alien	CA	en	imdbDisplay	\N	0
tt0078748	23	Alien, el octavo pasajero	ES	\N	imdbDisplay	\N	0
tt0078748	24	Star Beast	US	\N	working	\N	0
tt0078748	25	Obcy - 8. pasażer ''Nostromo''	PL	\N	imdbDisplay	\N	0
tt0078748	26	Alien - den 8. passageraren	FI	sv	imdbDisplay	\N	0
tt0078748	27	Alien, el octavo pasajero: El montaje del director	ES	\N	\N	DVD box title	0
tt0078748	28	Votrelec	SK	\N	imdbDisplay	\N	0
tt0078748	29	Alien	IT	\N	imdbDisplay	\N	0
tt0078748	2	Alien, le huitième passager	FR	\N	alternative	\N	0
tt0078748	30	Alien	MX	\N	alternative	\N	0
tt0078748	31	एलियन	IN	hi	imdbDisplay	\N	0
tt0078748	32	Alien: Osmi putnik	XYU	hr	imdbDisplay	\N	0
tt0078748	33	Alien: Das unheimliche Wesen aus einer fremden Welt	DE	\N	imdbDisplay	\N	0
tt0078748	34	Alien - Das unheimliche Wesen aus einer fremden Welt	XWG	\N	imdbDisplay	\N	0
tt0078748	35	Alien	AU	\N	imdbDisplay	\N	0
tt0078748	36	Tulnukas	EE	\N	imdbDisplay	\N	0
tt0078748	37	Alien - Le 8ème passager	FR	\N	imdbDisplay	\N	0
tt0078748	38	Alien - Director's Cut	DE	\N	alternative	\N	0
tt0078748	39	Чужий	UA	\N	imdbDisplay	\N	0
tt0078748	3	Alien, el octavo pasajero	MX	\N	imdbDisplay	\N	0
tt0078748	40	L'étranger: le huitième passager	CA	fr	alternative	\N	0
tt0078748	41	Alien: Le huitième passager	CA	fr	imdbDisplay	\N	0
tt0078748	42	Alien	\N	\N	original	\N	1
tt0078748	43	Осми путник	XYU	sr	imdbDisplay	\N	0
tt0078748	44	Vetřelec	CSHH	cs	imdbDisplay	\N	0
tt0078748	45	Alien - den 8. passasjer	NO	\N	\N	video box title	0
tt0078748	46	Osmi potnik	SI	\N	imdbDisplay	\N	0
tt0078748	47	Alien	AE	\N	imdbDisplay	\N	0
tt0078748	48	Alien	ID	en	imdbDisplay	\N	0
tt0078748	49	異形	TW	\N	imdbDisplay	\N	0
tt0078748	4	Votrelec	CSHH	sk	imdbDisplay	\N	0
tt0078748	50	Ha-Nose'a HaShmini	IL	he	imdbDisplay	\N	0
tt0078748	51	Чужой	SUHH	ru	imdbDisplay	\N	0
tt0078748	52	Alien - den åttonde passageraren	SE	\N	alternative	\N	0
tt0078748	53	Alien: O Oitavo Passageiro	BR	\N	alternative	\N	0
tt0078748	54	Alien	SE	\N	imdbDisplay	\N	0
tt0078748	55	Biganeh	IR	fa	imdbDisplay	\N	0
tt0078748	56	Alien - El octavo pasajero	PE	\N	imdbDisplay	\N	0
tt0078748	57	Svetimas	LT	\N	imdbDisplay	\N	0
tt0078748	58	Alien, el octavo pasajero	UY	\N	imdbDisplay	\N	0
tt0078748	59	Alien: Osmi putnik	HR	\N	imdbDisplay	\N	0
tt0078748	5	Άλιεν, ο επιβάτης του διαστήματος	GR	\N	imdbDisplay	\N	0
tt0078748	60	Alien	RO	\N	imdbDisplay	\N	0
tt0078748	61	Alien	SG	en	imdbDisplay	\N	0
tt0078748	62	Vetřelec	CSHH	\N	imdbDisplay	\N	0
